id,flood_id,country,event_location,event_dates,language_detected,url,page_title,text_snippet,pipeline_prediction,flood_term_hits,impact_term_hits,location_term_hits,word_count,label,notes
212,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/informacion/partido-colorado-afronta-segunda-peor.html,El Partido Colorado afronta la segunda peor derrota de su vida | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"Bordaberry admitió su disconformidad con el resultado recibido El Partido Colorado afronta la segunda peor derrota de su vida Tras la debacle de 2004, cuando después de ser gobierno y enfrentar la crisis de 2002 cayó al 10%, el Partido Colorado afronta hoy una nueva caída significativa de votos con poco más del 13%, el segundo peor golpe electoral de su historia. El Partido Colorado, con la segunda postulación consecutiva de Pedro Bordaberry a la Presidencia, volvió a quedar ayer muy lejos de la posibilidad de acceder al balotaje que definirá quién asumirá la titularidad del Poder Ejecutivo el…",pipeline_boundary,4,0,3,1154,0,
213,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2008/06/23/COMP_23_06_2008.html,,"LA GACETA N� 120 DEL 23 DE JUNIO DEL 2008 N� 00001365 LA DEFENSORA DE LOS HABITANTES DE LA REP�BLICA En uso de las facultades y atribuciones que le confiere la Ley N� 7319, Ley de la Defensor�a de los Habitantes y su Reglamento dado mediante el Decreto Ejecutivo N� 22279 en sus art�culos 8 y 9 inciso e) y con fundamento en lo establecido en el art�culo 103 inciso 1) de la Ley General de la Administraci�n P�blica, Ley N� 6227 del 2 de mayo de 1978; el art�culo 22, siguientes y concordantes de la Ley General de Control Interno, Ley N� 8292 del 31 de julio del 2002; la Ley Org�nica de la Contralo…",pipeline_yes,11,3,7,87133,0,
214,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.alcalorpolitico.com/informacion/columnas.php?idcolumna=17467&c=87,Eficientes... No ocurrentes - Causas y efectos - Al Calor Político,"*Diputados... Más de lo mismo *Complejo tema pandémico *General bajo sospechas Las referencias en los marcos de las declaraciones externadas al interior del Palacio Nacional, en el sentido de que “vamos bien” tanto en el renglón pandémico como en lo referente a la economía nacional y el desarrollo social, constituye en lo fundamental la postura optimista que todo gobernante externaría, ante una catástrofe como la que atraviesa México y muchos otros países del mundo, máxime en los ámbitos de un estilo de administración pública como el que actualmente impera en tierras mexicanas, en el que hoy, …",pipeline_yes,3,3,2,1205,0,
215,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,eng,https://www.theyucatantimes.com/2017/11/yucatan-beaches-between-chicxulub-and-telchac-at-risk-of-disappearing/,Yucatan beaches between Chicxulub and Telchac at risk of disappearing – The Yucatan Times,"The beach has already been reduced by 15 meters due to the erosion by ocean currents…. PROGRESO — In less than a year, 15 meters of beach have been lost at kilometer 32 of the Chicxulub-Telchac Puerto coastal highway and, in addition, erosion threatens several summer properties due to the unstoppable advance of the sea. The watchmen of the summer houses and managers of condominiums said that until last year there was a little more than 20 meters of beach on that stretch. But the erosion was advancing slowly, they indicated, and each day the beach was reducing as the sea “ate” the meter-and-a-h…",pipeline_no,1,2,2,504,0,
216,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.tabascohoy.com/cantautores-se-inspiran-con-el-covid-19/,Cantautores se inspiran con el Covid-19 - Tabasco HOY,"No solo grandes estrellas como Chris Martin, Alejandro Sanz, Bono de U2, han ofrecido conciertos caseros durante la cuarentena o se han inspirado en componer temas entorno al coronavirus, también han mostrado su talento cantautores mexicanos. En la lista se encuentran los tabasqueños Damián Carbalo, Arturo Alegría ‘Aleiko’, y Julio Yael, además del chiapaneco Carlos Macías, y la oaxaqueña Flor Amargo, cada uno imprimiendo su propio sello. Algunas de las canciones son para alegrar los hogares, otros para invitar al público a no perder la fe en Dios y unirse más a sus familia, otro a dar fortale…",pipeline_boundary,2,0,2,397,0,
217,255,United States of America,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",2016-04-16 → 2016-04-19,eng,http://www.dallasnews.com/business/airline-industry/20131010-american-airlines-us-airways-lose-bid-to-make-justice-name-names.ece,"American Airlines, US Airways lose bid to make Justice name names | Dallas Morning News",American Airlines Inc. and US Airways Inc. suffered a double setback Thursday when a court official said they shouldn’t get the names and documents they were seeking as they fight a government lawsuit. Special master Richard Levie wrote Thursday that American Airlines and US Airways aren’t entitled to know the names of third parties who were interviewed by the U.S. Department of Justice before that agency filed a lawsuit Aug. 13 to block the carriers’ merger. Levie also turned down most of the carriers’ request for Justice documents generated when Justice officials didn’t fight four other larg…,pipeline_no,1,0,5,480,0,
218,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.lr21.com.uy/comunidad/314110-farmacias-de-turno-2,Farmacias de Turno - Noticias Uruguay LARED21,ZONA 1 CIUDAD VIEJA De Aduana a Florida; de Rambla a Rambla | CIELMAR | JUNCAL 1393 | 9163073 | | TAPIE | 25 DE MAYO 280 | 9152903 | ZONA 2 CENTRO De Florida a Ejido; de La Paz a Ramblas | BRITANICA | SAN JOSE 1183 | 9012622 | | DALLAS | RIO BRANCO 1219 | 9012142 | | DEL FAROL | COLONIA 903 | 9007962 | | DEL PUEBLO | URUGUAY 1234 | 9029343 | | ORIENTE | SAN JOSE 1350 | 9011165 | | S. ANTONIO | 18 DE JULIO 841 BIS | 9000368 | | SUR | ISLA DE FLORES 1301 | 9022273 | | TABARE | RIO NEGRO 1152 | 9014477 | ZONA 3 CORDON – PARQUE RODO De Ejido a Br. Artigas; de La Paz a Ramblas | 18 | 18 DE JULIO 20…,pipeline_boundary,3,0,8,1354,0,
219,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.chiapasparalelo.com/noticias/chiapas/2018/12/miles-de-indigenas-llegan-a-la-selva-lacandona-para-celebrar-25-anos-de-alzamiento-armado/,Miles de indígenas llegan a la Selva Lacandona para celebrar 25 años de alzamiento armado | Chiapasparalelo,"Miles de indígenas llegan a la Selva Lacandona para celebrar 25 años de alzamiento armado Miles de indígenas encapuchados bases de apoyo, simpatizantes y milicianos del Ejército Zapatista de Liberación Nacional (EZLN) procedentes desde los cinco caracoles empezaron a concentrarse desde muy temprano a una comunidad enclavada en la Selva Lacandona para celebrar el 25 aniversario del alzamiento armado. Hasta este municipio autónomo de San Pedro Michoacán, nombre en honor al Comandante Pedro originario de esa entidad del país, empezaron a llegar desde anoche y esta mañana miles de hombres, mujeres…",pipeline_no,1,0,1,833,0,
220,248,United States of America,"East and West Canton (Van Zandt county) (Texas); Kampville (St Charles) (Missouri); Logan, Marion, Miles Station (Macoupin), Sumner (Lawrence), Pawnee (Sangamon) (Illinois); Natural Dam (Crawford), Mississipi, Clay (Arkansas); Oak ridge (Morehouse) (Louisiana) ; Labette (Kansas); Cameron (Le Flore) (Oklahoma); Goshen (Oldham) (Kentucky) ; Ohio; Pennsylvania; West Virginia ; Mississipi ; Alabama ; Tennesse ; Indiana",2017-04-28 → 2017-05-01,eng,http://www.denverpost.com/2012/03/22/tebow-in-ny-likely-means-big-bucks-in-endorsements-2/,Tebow in NY likely means big bucks in endorsements – The Denver Post,"Tim Tebow’s move to the No. 1 U.S. media market stands to add millions to his endorsement portfolio as local companies seek an attachment to a wholesome athlete with a devoted following. Tebow, who was traded to the New York Jets from Denver after the Broncos signed free-agent quarterback and four-time Most Valuable Player Peyton Manning, became a national icon last season after he took over as the starter, won six straight games and led the Broncos to the playoffs. The deal was confirmed by the Broncos in an e-mailed statement last night. “It’s going to be exciting to be in the New York marke…",pipeline_no,1,1,1,928,0,
221,250,United States of America,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",2016-08-09 → 2016-08-16,eng,https://theintercept.com/2014/11/21/st-louis-region-country-await-ferguson-grand-jury-decision/,Waiting for a Decision in Ferguson,"Editor’s Note: February 2, 2016 After uncovering misattributed quotes in stories written by Juan Thompson, a former staff reporter, The Intercept conducted a review of his work. We were unable to confirm the quote in this piece attributed to Grady Brown. SAINT LOUIS, Mo. — Ferguson, Mo., and the broader St. Louis region were in a tense and frenzied holding pattern Friday, as the country waited to hear whether Ferguson police officer Darren Wilson would be charged in the August shooting death of unarmed teenager Michael Brown. The grand jury tasked with hearing the case is expected to disclose …",pipeline_boundary,2,0,4,501,0,
222,229,United States of America,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",2015-12-15 → 2016-01-06,eng,http://www.texastribune.org/2007/03/12/wanna-bet-1/,Wanna Bet? | The Texas Tribune,"Legislation that would expand legal gambling on two fronts while also funding a quarter of a million college scholarships could go to voters if two-thirds of the Texas Legislature approves. Sens. John Carona, R-Dallas, and Rodney Ellis, D-Houston, would allow up to 15 casinos — seven of them in urban areas, two along the Gulf Coast, and three in places where they'd boost job creation and local economies. The state's three Indian tribes — the Alabama Coushattas in East Texas, the Kickapoos in Eagle Pass, and the Tiguas in El Paso — would also be allowed to open casinos. And they'd allow the sta…",pipeline_yes,3,2,6,4285,0,
223,253,Costa Rica,"Sarapiqui district (Heredia province); San Carlos district (Alajuela province); Turrialba district (Cartago province); Pococi, Talamanca districts (Limon province)",2015-06-27 → 2015-07-09,spa,http://www.gaceta.go.cr/pub/2007/12/19/COMP_19_12_2007.html,,"AUTORIZACIÓN A EN ALAS DE MARIPOSA CUIDADOS PALIATIVOS ASAMBLEA LEGISLATIVA: Por mandato constitucional las municipalidades son los entes públicos estatales a quienes les corresponde la administración de los intereses y los servicios locales. Dentro de esta amplia gama de competencias, las municipalidades pueden colaborar con otras instancias comunales que también tienen como finalidad primordial, la búsqueda del bienestar general de los habitantes del municipio. Por otra parte, de acuerdo con el artículo 62 del Código Municipal, las donaciones de cualquier tipo de recursos o bienes inmuebles,…",pipeline_yes,7,3,8,32152,0,
224,252,Uruguay,"All departments Artigas, Canelones, Cerro Largo, Colonia, Durazno, Flores, Florida, Lavalleja, Montevideo, Paysandu, Rio Negro, Rivera, Rocha, Salto, San Jose, Soriano (Dolores, Cadol, Barrio Paris, Centro and Altos de Dolores), Tacuarembo, Treinta Y Tres provinces",2016-04-12 → 2016-05-11,spa,http://www.elpais.com.uy/informacion/interior-creara-fideicomiso-para-vender-la-jefatura-de-montevideo.html,Interior creará fideicomiso para vender la Jefatura de Montevideo | Noticias Uruguay y el Mundo actualizadas - Diario EL PAIS Uruguay,"La sede policial está casi vacía; solo hay oficinas administrativas Interior creará fideicomiso para vender la Jefatura de Montevideo El Ministerio del Interior creará un fideicomiso para vender la sede de la Jefatura de Montevideo. Un grupo inversor pretende construir allí un megaemprendimiento. En este momento, la Jefatura de Montevideo está prácticamente vacía. El director general de Secretaría del Ministerio del Interior, Charles Carrera, informó a El País que la secretaría de Estado creará un fideicomiso desde el cual se gestionará la enajenación del edificio de la Jefatura y la construcc…",pipeline_boundary,2,0,2,1045,0,
225,228,Mexico,"Chiapas, Tabasco, Veracruz",2020-11-09 → 2020-11-10,spa,https://www.alcalorpolitico.com/informacion/derrapa-taxi-choca-y-muere-pasajera-en-veracruz-puerto-331025.html,"Derrapa taxi, choca y muere pasajera, en Veracruz Puerto - Al Calor Político","En el bulevar Fidel Velázquez, a la altura de la colonia Playa Linda, en la zona norte de la ciudad de Veracruz, un taxi derrapó y se “trepó” al camellón, chocando contra un árbol, perdiendo la vida una persona. El vehículo iba hacia la ciudad de Xalapa. El percance ocurrió la mañana de este viernes, en el carril de sur a norte de la avenida, donde iba la unidad 161, con sitio en Mandinga, Alvarado, guiado por Héctor Ernesto V. A., de 35 años de edad. Dicha persona iba acompañada por los pasajeros Rocío M. B. de 53 años de edad, Guadalupe C. S., de 63 años de edad y Ana Bertha O.C., de 38 años…",pipeline_boundary,2,0,1,277,0,
