"id","flood_id","country","event_location","event_date","language_detected","url","domain","page_title","text_snippet","pipeline_prediction","flood_term_hits","impact_term_hits","location_term_hits","word_count","label","notes"
"177","5","Trinidad and Tobago","Bamboo #2, Valsayn South, Real Spring Gardens, Kelly Village, Madras Road and El Carmen, St. Helena","2022-11-26","eng","https://odpm.gov.tt/node/1486","odpm.gov.tt","MEDIA RELEASE- THE ODPM URGES CITIZENS TO CONTINUE TO PREPARE FOR THE DURATION OF THE WET AND HURRICANE SEASONS  | Office of Disaster Preparedness and Management - ODPM","You are here MEDIA RELEASE- THE ODPM URGES CITIZENS TO CONTINUE TO PREPARE FOR THE DURATION OF THE WET AND HURRICANE SEASONS MEDIA RELEASE Friday 01st July, 2022 For Immediate Release THE ODPM URGES CITIZENS TO CONTINUE TO PREPARE FOR THE DURATION OF THE WET AND HURRICANE SEASONS In light of the recent passage of the Potential Tropical Storm and subsequent Adverse Weather Alerts from the Trinidad and Tobago Meteorological Service (TTMS), the Office of Disaster Preparedness and Management (ODPM) commends the citizens of Trinidad and Tobago for their positive steps in preparing for the Wet and H…","pipeline_yes","11","6.0","3","1256","1",""
"178","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.elespectador.com/ambiente/la-mineria-ilegal-se-ensano-con-la-amazonia-article-575039/","elespectador.com","La minería ilegal se ensañó con la Amazonia | EL ESPECTADOR","El video de los indígenas peruanos no contactados se volvió viral en junio de 2013. Durante tres días, cien miembros del pueblo mashco piro, que por años permanecieron —voluntariamente— al margen de la cultura occidental, llegaron a la ribera del río Las Piedras, en el estado de Madre de Dios, para pedirles a los nativos de la remota comunidad de Monte Salvado que les dieran plátanos, cuerdas y machetes. El video, más que un hecho curioso, contenía el síntoma de que la vida en esa selva, descrita como la capital de la biodiversidad peruana, ya es otra cosa. Antropólogos y científicos concluyer…","pipeline_boundary","2","","1","1657","0",""
"179","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.elcolombiano.com/elecciones-2019/el-ajedrecista-que-pocos-conocian-LC11758311","elcolombiano.com","El “ajedrecista” que pocos conocían","Salir del caparazón le ha costado a Santiago Gómez mucho más que superar su aparente timidez, tanto, que ha preferido no hacerlo a nombre propio, sino tomando de la mano a alguien, de lejos, mucho más popular. El mediático alcalde Federico Gutiérrez, que sin ser una estrella del jet set sale a diario en todas las pantallas, ha sido el rostro de un proyecto político en el que hasta ahora Gómez había preferido jugar el papel de estratega desde las sombras. Es quizá por eso que desde octubre de 2018, cuando renunció a la Secretaría de Gobierno para hacer campaña como el candidato de la continuida…","pipeline_boundary","2","","1","1777","0",""
"180","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.eje21.com.co/2010/06/hasta-nueva-orden-cerrada-la-mina-san-fernando/","eje21.com.co","Hasta nueva orden, cerrada la mina San Fernando - Eje21","Hasta nueva orden, cerrada la mina San Fernando Entre tanto, los organismos de socorro intentan penetrar el socavón para rescatar a las víctimas fatales en una jornada llena de riesgos por la concentración de monóxido de carbono. La instalación de circuitos de ventilaciones por dos vías subterréanas, podrían mejorar las condiciones de accesibilidad y facilitar el trabajo de las brigadas combinadas de rescatistas de la Defensa Civil, la Cruz Roja, los bomberos, la policía y otros organismos. El rescate de los 56 operarios que están atrapados desde las 10 y 45 de la noche del miércoles en la min…","pipeline_yes","4","10.0","2","1682","0"," [auto-relabeled: no flood keywords]"
"181","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.lasillavacia.com/historias/silla-nacional/la-mala-hora-de-alex-char/","lasillavacia.com","La mala hora de Alex Char","El sábado pasado Barranquilla fue la sede del Acuerdo de la Prosperidad. Allí el presidente Juan Manuel Santos aseguró que la gestión del Alcalde Alejandro Char es un ejemplo que deben seguir los mandatarios del resto del país. Foto Presidencia de la República Alejandro Char es el alcalde más popular del país. Tiene un 96 por ciento de aprobación entre los barranquilleros y entre los empresarios fue elegido como el mejor alcalde de Colombia, según la última encuesta de la firma de consultoría Cifras y Conceptos a los líderes empresariales. Pero sus empresas y su constructora están llenas de lí…","pipeline_boundary","3","","1","3390","0",""
"182","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://razonpublica.com/el-quimbo-ifuerzas-oscuras-o-simple-criminalizacion-de-la-protesta/","razonpublica.com","El Quimbo ¿”Fuerzas oscuras” o simple criminalización de la protesta? - Razón Pública","Crónica de un desastre anunciado: informe detallado sobre los antecedentes del conflicto que se agudizó durante las últimas semanas. El gobierno llevaba años de dar bandazos y los huilenses llevaban años de hacer diligencias, hasta que el primero decidió usar la violencia. William Fernando Torres * Semanas calientes El desvío del río Magdalena, el pasado 3 de marzo, para seguir construyendo la hidroeléctrica de El Quimbo, llevó al punto de no retorno a la confrontación entre las comunidades afectadas y la transnacional Emgesa-Enel. Por su parte, el gobierno nacional, que tiene el deber constit…","pipeline_yes","3","8.0","1","2278","1",""
"183","2","Brazil","Bahia state","2022-11-29","por","http://www2.cemaden.gov.br/monitoramento-de-secas-e-impactos-no-brasil-julho2021/","2.cemaden.gov.br","MONITORAMENTO DE SECAS E IMPACTOS NO BRASIL – JULHO/2021 – Cemaden","SUMÁRIO (clique aqui) SUMÁRIO (clique aqui) O Índice Integrado de Seca (IIS) para o mês de julho, quando comparado ao do mês de junho, aponta a intensificação das condições de seca em grande parte do Brasil, principalmente no Rio Grande do Sul, Minas Gerais e Bahia. De acordo com a avaliação dos impactos da seca em áreas de atividades agrícolas e/ou pastagens (agroprodutivas), 1.277 municípios apresentaram pelo menos 40% de suas áreas de uso impactadas no mês de julho. Os estados de São Paulo e Minas Gerais foram os que tiveram o maior número de municípios com áreas agroprodutivas afetadas aci…","pipeline_yes","6","1.0","1","2045","0"," [auto-relabeled: no flood keywords]"
"184","2","Brazil","Bahia state","2022-11-29","por","https://oglobo.globo.com/blogs/lauro-jardim/post/2022/08/pastor-aliado-de-bolsonaro-promete-incendiar-o-7-de-setembro.ghtml","oglobo.globo.com","Pastor aliado de Bolsonaro promete incendiar o 7 de Setembro | Lauro Jardim | O Globo","Aliado de primeira hora de Jair Bolsonaro , Silas Malafaia tem dado o tom de como o entorno (ou ao menos parte dele) do presidente pretende agir nas manifestações do 7 de Setembro. Enquanto o presidente é aconselhado pela ala política a seguir o script de personagem comportado dada a proximidade com as eleições, e não atacar ministros do STF e do TSE, alguns no seu entorno tem se municiado de toda a artilharia para partir para cima de Alexandre de Moraes. Crítico da operação policial autorizada por Moraes que fez busca a apreensão na casa de empresários bolsonaristas, o estridente pastor avisa…","pipeline_yes","3","4.0","1","1987","0"," [auto-relabeled: no flood keywords]"
"185","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://www.portafolio.co/economia/infraestructura/autopistas-5g-una-apuesta-para-recuperar-la-economia-541989","portafolio.co","Autopistas 5G, una apuesta para recuperar la economía | Infraestructura | Economía | Portafolio","En medio de las preocupaciones que atraviesa el país para reactivar los diferentes sectores de la economía afectados por la pandemia, la ejecución de obras civiles es considerada para el Gobierno Nacional como uno de los posibles caminos a seguir de cara a los próximos años ya que de este renglón no solo dependerá la generación de nuevos puestos de trabajo, sino la plena reactivación de otros actores del sector como los proveedores de materias primas como por ejemplo asfaltos, aceros, gravas, maquinaria, entre otros. (Las vías 5G se podrían hacer con la venta de activos estatales). Así, mientr…","pipeline_yes","2","1.0","2","852","1",""
"186","6","United States of America","Kerr county (Texas)","2025-07-04","eng","http://www.miaminewtimes.com/best-of-miami/2007/food-and-drink/best-gelato-6401414","miaminewtimes.com","Best Gelato 2007 | Coco Gelato | Best of Miami: City Guide for Entertainment, Dining, More","Gustavo Sidelnik was a young man in love when he first started making gelato. He had caught sight of a beautiful Italian maiden, Rosa, sitting at the counter of her father's gelateria. Sidelnik strolled in and begged the owner, Don Giuseppe, for a job. The old gelato-maker agreed. Sidelnik worked hard, learning the art of churning deliciously creamy confections in all sorts of flavors, while secretly yearning for the lovely Rosa ... until she ran off with some scoundrel named Bruno! Years later, in 1993 to be exact, Sidelnick came to Miami, where he opened the first Coco Gelato inside the Coco…","pipeline_yes","6","4.0","6","24156","0"," [auto-relabeled: no flood keywords]"
"187","3","Colombia","Bogotá area; North Santander department; La Calera municipality (Cundinamarca Department)","2022-11-14","spa","https://rutasdelconflicto.com/notas/amenazas-conflicto-deforestacion-las-colonias-menonitas-continuan-acumulando-territorios","rutasdelconflicto.com","Entre amenazas, conflicto y deforestación: las colonias menonitas continúan acumulando territorios indígenas en Colombia | Rutas del Conflicto","Entre amenazas, conflicto y deforestación: las colonias menonitas continúan acumulando territorios indígenas en Colombia - Tras las mediáticas denuncias de tala masiva de árboles, deforestación y ocupación de territorios ancestrales, las colonias menonitas asentadas en Puerto Gaitán, Meta, se comprometieron a realizar una compensación ambiental sobre los territorios que ancestralmente han sido ocupados por los indígenas Sikuani. - La autoridad ambiental Cormacarena ha registrado algunos progresos en los compromisos de reforestación, sin embargo, las comunidades continúan denunciando la tala ma…","pipeline_boundary","3","","1","2496","0",""
"188","6","United States of America","Kerr county (Texas)","2025-07-04","eng","https://www.climatecentral.org/news/arctic-methane-emissions-certain-to-trigger-warming-17374?CFID=78ccae55-4661-4890-8589-422ca4482498&CFTOKEN=0","climatecentral.org","Arctic Methane Emissions 'Certain to Trigger Warming' | Climate Central","News•May 2, 2014 Arctic Methane Emissions 'Certain to Trigger Warming' By Bobby Magill As climate change melts Arctic permafrost and releases large amounts of methane into the atmosphere, it is creating a feedback loop that is “certain to trigger additional warming,” according to the lead scientist of a new study investigating Arctic methane emissions. The study released this week examined 71 wetlands across the globe and found that melting permafrost is creating wetlands known as fens, which are unexpectedly emitting large quantities of methane. Over a 100-year timeframe, methane is about 35 …","pipeline_boundary","2","","4","857","0",""
